Id,Category
5ad3e83e604f3c001a3ff63d,1
5ad3e83e604f3c001a3ff63e,0
5ad3e83e604f3c001a3ff63f,0
57113639a58dae1900cd6d18,1
57113639a58dae1900cd6d19,1
57113639a58dae1900cd6d1a,1
57113639a58dae1900cd6d1b,0
57113639a58dae1900cd6d1c,0
5ad41b12604f3c001a4004fb,0
5ad41b12604f3c001a4004fc,1
5ad41b12604f3c001a4004fd,1
5ad41b12604f3c001a4004fe,0
5ad41b12604f3c001a4004ff,0
571136b8a58dae1900cd6d22,1
571136b8a58dae1900cd6d23,1
571136b8a58dae1900cd6d24,1
5ad3f35c604f3c001a3ff8f5,1
5ad3f35c604f3c001a3ff8f6,0
5ad3f35c604f3c001a3ff8f7,1
5ad3f35c604f3c001a3ff8f8,1
57113ba6b654c5140001fc1f,1
57113ba6b654c5140001fc20,1
57113ba6b654c5140001fc21,0
57113ba6b654c5140001fc22,1
57113ba6b654c5140001fc23,1
5ad40ec6604f3c001a40012f,0
5ad40ec6604f3c001a400130,1
5ad40ec6604f3c001a400131,0
5ad40ec6604f3c001a400132,1
5ad40ec6604f3c001a400133,1
57113be3a58dae1900cd6d28,1
57113be3a58dae1900cd6d29,0
57113be3a58dae1900cd6d2a,0
57113be3a58dae1900cd6d2b,0
57113be3a58dae1900cd6d2c,1
5ad3bf63604f3c001a3fef5b,1
5ad3bf63604f3c001a3fef5c,0
5ad3bf63604f3c001a3fef5d,0
5ad3bf63604f3c001a3fef5e,0
5ad3bf63604f3c001a3fef5f,1
57113c6da58dae1900cd6d32,1
57113c6da58dae1900cd6d33,0
57113c6da58dae1900cd6d34,0
57113c6da58dae1900cd6d35,1
57113c6da58dae1900cd6d36,1
5ad3c46a604f3c001a3fefb1,1
5ad3c46a604f3c001a3fefb2,0
5ad3c46a604f3c001a3fefb3,0
5ad3c46a604f3c001a3fefb4,1
5ad3c46a604f3c001a3fefb5,1
57113f83b654c5140001fc29,1
57113f83b654c5140001fc2a,1
57113f83b654c5140001fc2b,1
57113f83b654c5140001fc2c,1
57113f83b654c5140001fc2d,1
5ad3cc47604f3c001a3ff143,1
5ad3cc47604f3c001a3ff144,1
5ad3cc47604f3c001a3ff145,1
5ad3cc47604f3c001a3ff146,0
5ad3cc47604f3c001a3ff147,1
571142b3a58dae1900cd6d5a,1
571142b3a58dae1900cd6d5b,1
571142b3a58dae1900cd6d5c,1
571142b3a58dae1900cd6d5d,1
571142b3a58dae1900cd6d5e,1
5ad3d3af604f3c001a3ff293,1
5ad3d3af604f3c001a3ff294,1
5ad3d3af604f3c001a3ff295,1
5ad3d3af604f3c001a3ff296,1
5ad3d3af604f3c001a3ff297,1
571144d1a58dae1900cd6d6e,1
571144d1a58dae1900cd6d6f,0
571144d1a58dae1900cd6d70,0
571144d1a58dae1900cd6d71,1
5ad3d689604f3c001a3ff30d,1
5ad3d689604f3c001a3ff30e,0
5ad3d689604f3c001a3ff30f,0
5ad3d689604f3c001a3ff310,0
5ad3d689604f3c001a3ff311,0
57114667a58dae1900cd6d80,1
57114667a58dae1900cd6d81,1
57114667a58dae1900cd6d82,1
57114667a58dae1900cd6d83,1
57114667a58dae1900cd6d84,1
5ad3e8f6604f3c001a3ff66b,0
5ad3e8f6604f3c001a3ff66c,0
5ad3e8f6604f3c001a3ff66d,1
5ad3e8f6604f3c001a3ff66e,1
5ad3e8f6604f3c001a3ff66f,1
5711475ca58dae1900cd6d8a,1
5711475ca58dae1900cd6d8b,1
5711475ca58dae1900cd6d8c,1
5ad3ed37604f3c001a3ff7a1,1
5ad3ed37604f3c001a3ff7a2,1
5ad3ed37604f3c001a3ff7a3,1
5ad3ed37604f3c001a3ff7a4,1
5ad3ed37604f3c001a3ff7a5,1
5711488ab654c5140001fc3d,1
5711488ab654c5140001fc3e,1
5711488ab654c5140001fc3f,1
5711488ab654c5140001fc40,1
5711488ab654c5140001fc41,1
5ad3f03c604f3c001a3ff829,1
5ad3f03c604f3c001a3ff82a,1
5ad3f03c604f3c001a3ff82b,1
5ad3f03c604f3c001a3ff82c,1
5ad3f03c604f3c001a3ff82d,1
57114aceb654c5140001fc47,1
57114aceb654c5140001fc48,1
57114aceb654c5140001fc49,1
5ad3f4ed604f3c001a3ff963,1
5ad3f4ed604f3c001a3ff964,0
5ad3f4ed604f3c001a3ff965,1
5ad3f4ed604f3c001a3ff966,1
5ad3f4ed604f3c001a3ff967,1
57114b1a2419e31400955575,1
57114b1a2419e31400955576,0
57114b1a2419e31400955577,0
57114b1a2419e31400955578,0
5ad3fc1f604f3c001a3ffb7b,1
5ad3fc1f604f3c001a3ffb7c,0
5ad3fc1f604f3c001a3ffb7e,0
5ad3fc1f604f3c001a3ffb7f,1
57114dfb50c2381900b54a53,1
57114dfb50c2381900b54a54,1
57114dfb50c2381900b54a55,1
57114dfb50c2381900b54a56,1
5ad415fd604f3c001a400327,1
5ad415fd604f3c001a400328,1
5ad415fd604f3c001a40032a,1
5ad415fd604f3c001a40032b,1
57114e8d50c2381900b54a5b,0
57114e8d50c2381900b54a5c,1
57114e8d50c2381900b54a5d,1
57114e8d50c2381900b54a5e,1
57114e8d50c2381900b54a5f,1
5ad418fb604f3c001a400431,0
5ad418fb604f3c001a400432,1
5ad418fb604f3c001a400433,0
5ad418fb604f3c001a400434,1
5ad418fb604f3c001a400435,0
57114f0050c2381900b54a65,1
57114f0050c2381900b54a66,1
57114f0050c2381900b54a67,0
57114f0050c2381900b54a68,0
57114f0050c2381900b54a69,0
5ad3c1ad604f3c001a3fef8d,1
5ad3c1ad604f3c001a3fef8e,1
5ad3c1ad604f3c001a3fef8f,0
5ad3c1ad604f3c001a3fef90,0
5ad3c1ad604f3c001a3fef91,0
571153422419e3140095557d,0
571153422419e3140095557e,0
571153422419e3140095557f,0
571153422419e31400955580,1
571153422419e31400955581,0
5ad3d2aa604f3c001a3ff261,0
5ad3d2aa604f3c001a3ff262,0
5ad3d2aa604f3c001a3ff263,0
5ad3d2aa604f3c001a3ff264,0
5ad3d2aa604f3c001a3ff265,0
5711541350c2381900b54a6f,1
5711541350c2381900b54a70,0
5711541350c2381900b54a71,1
5711541350c2381900b54a72,0
5ad3eb61604f3c001a3ff71b,1
5ad3eb61604f3c001a3ff71c,0
5ad3eb61604f3c001a3ff71d,0
5ad3eb61604f3c001a3ff71e,0
5ad3eb61604f3c001a3ff71f,1
571154c72419e31400955587,1
571154c72419e31400955588,1
571154c72419e31400955589,1
571154c72419e3140095558a,1
571154c72419e3140095558b,1
5ad3f846604f3c001a3ffa5d,1
5ad3f846604f3c001a3ffa5e,1
5ad3f846604f3c001a3ffa5f,1
5ad3f846604f3c001a3ffa60,1
5ad3f846604f3c001a3ffa61,1
571155ae2419e31400955591,1
571155ae2419e31400955592,1
571155ae2419e31400955593,1
571155ae2419e31400955594,1
571155ae2419e31400955595,0
5ad41260604f3c001a40023f,1
5ad41260604f3c001a400240,1
5ad41260604f3c001a400241,1
5ad41260604f3c001a400242,0
5ad41260604f3c001a400243,0
571156152419e3140095559b,1
571156152419e3140095559c,1
571156152419e3140095559d,1
571156152419e3140095559e,1
571156152419e3140095559f,1
5ad41813604f3c001a4003dd,1
5ad41813604f3c001a4003de,0
5ad41813604f3c001a4003df,1
5ad41813604f3c001a4003e0,1
5ad41813604f3c001a4003e1,1
57115ac550c2381900b54a77,1
57115ac550c2381900b54a78,1
57115ac550c2381900b54a79,1
57115ac550c2381900b54a7a,1
5ad3c061604f3c001a3fef6f,1
5ad3c061604f3c001a3fef70,1
5ad3c061604f3c001a3fef71,1
5ad3c061604f3c001a3fef72,1
5ad3c061604f3c001a3fef73,1
57115b2850c2381900b54a7f,1
57115b2850c2381900b54a80,1
57115b2850c2381900b54a81,1
57115b2850c2381900b54a82,0
57115b2850c2381900b54a83,0
5ad3c57a604f3c001a3feff1,1
5ad3c57a604f3c001a3feff2,1
5ad3c57a604f3c001a3feff3,1
5ad3c57a604f3c001a3feff4,0
5ad3c57a604f3c001a3feff5,0
57115b8b50c2381900b54a89,1
57115b8b50c2381900b54a8a,1
57115b8b50c2381900b54a8b,1
57115b8b50c2381900b54a8c,0
57115b8b50c2381900b54a8d,1
5ad3cab2604f3c001a3ff0e3,0
5ad3cab2604f3c001a3ff0e4,1
5ad3cab2604f3c001a3ff0e5,1
5ad3cab2604f3c001a3ff0e6,0
5ad3cab2604f3c001a3ff0e7,1
57115bf350c2381900b54a93,1
57115bf350c2381900b54a94,0
57115bf350c2381900b54a95,0
57115bf350c2381900b54a96,0
57115bf350c2381900b54a97,1
5ad3d4db604f3c001a3ff2b1,0
5ad3d4db604f3c001a3ff2b2,0
5ad3d4db604f3c001a3ff2b3,0
5ad3d4db604f3c001a3ff2b4,0
5ad3d4db604f3c001a3ff2b5,1
57115c7450c2381900b54a9d,1
57115c7450c2381900b54a9e,1
57115c7450c2381900b54a9f,1
57115c7450c2381900b54aa0,1
57115c7450c2381900b54aa1,1
5ad3d7e0604f3c001a3ff35d,1
5ad3d7e0604f3c001a3ff35e,0
5ad3d7e0604f3c001a3ff35f,1
5ad3d7e0604f3c001a3ff360,1
5ad3d7e0604f3c001a3ff361,1
57115dbe2419e314009555a5,1
57115dbe2419e314009555a6,0
57115dbe2419e314009555a7,1
57115dbe2419e314009555a8,0
57115dbe2419e314009555a9,1
5ad3ea77604f3c001a3ff6df,1
5ad3ea77604f3c001a3ff6e0,0
5ad3ea77604f3c001a3ff6e1,1
5ad3ea77604f3c001a3ff6e2,0
5ad3ea77604f3c001a3ff6e3,1
57115e532419e314009555af,1
57115e532419e314009555b0,1
57115e532419e314009555b1,1
57115e532419e314009555b2,0
57115e532419e314009555b3,1
5ad3ee11604f3c001a3ff7d7,1
5ad3ee11604f3c001a3ff7d8,1
5ad3ee11604f3c001a3ff7d9,1
5ad3ee11604f3c001a3ff7da,0
5ad3ee11604f3c001a3ff7db,1
57115f0a50c2381900b54aa7,1
57115f0a50c2381900b54aa8,0
57115f0a50c2381900b54aa9,1
57115f0a50c2381900b54aaa,1
5ad3f13e604f3c001a3ff865,1
5ad3f13e604f3c001a3ff866,0
5ad3f13e604f3c001a3ff867,1
5ad3f13e604f3c001a3ff868,1
5ad3f13e604f3c001a3ff869,1
57115f652419e314009555b9,1
57115f652419e314009555ba,1
57115f652419e314009555bb,1
57115f652419e314009555bc,0
57115f652419e314009555bd,1
5ad3be46604f3c001a3fef37,0
5ad3be46604f3c001a3fef38,0
5ad3be46604f3c001a3fef39,1
5ad3be46604f3c001a3fef3a,0
5ad3be46604f3c001a3fef3b,1
57115ff82419e314009555c3,0
57115ff82419e314009555c4,1
57115ff82419e314009555c5,0
57115ff82419e314009555c6,0
57115ff82419e314009555c7,0
5ad3f689604f3c001a3ff9e3,0
5ad3f689604f3c001a3ff9e4,1
5ad3f689604f3c001a3ff9e5,0
5ad3f689604f3c001a3ff9e6,0
5ad3f689604f3c001a3ff9e7,1
5711607f2419e314009555cd,1
5711607f2419e314009555ce,0
5711607f2419e314009555cf,0
5711607f2419e314009555d0,0
5711607f2419e314009555d1,0
5ad3c3bc604f3c001a3fef9f,1
5ad3c3bc604f3c001a3fefa0,0
5ad3c3bc604f3c001a3fefa1,0
5ad3c3bc604f3c001a3fefa2,0
5ad3c3bc604f3c001a3fefa3,0
571161092419e314009555d7,1
571161092419e314009555d8,1
571161092419e314009555d9,0
5ad40864604f3c001a3ffeeb,1
5ad40864604f3c001a3ffeec,1
5ad40864604f3c001a3ffeed,0
5ad40864604f3c001a3ffeee,0
5ad40864604f3c001a3ffeef,1
5711619950c2381900b54aaf,0
5711619950c2381900b54ab0,0
5711619950c2381900b54ab1,1
5711619950c2381900b54ab2,0
5711619950c2381900b54ab3,1
5ad3c75a604f3c001a3ff045,0
5ad3c75a604f3c001a3ff046,0
5ad3c75a604f3c001a3ff047,1
5ad3c75a604f3c001a3ff048,0
5ad3c75a604f3c001a3ff049,1
5711623e50c2381900b54ab9,1
5711623e50c2381900b54aba,1
5711623e50c2381900b54abb,1
5711623e50c2381900b54abc,1
5711623e50c2381900b54abd,0
5ad40b9a604f3c001a400019,0
5ad40b9a604f3c001a40001a,1
5ad40b9a604f3c001a40001b,1
5ad40b9a604f3c001a40001c,1
5ad40b9a604f3c001a40001d,0
5711628a2419e314009555dd,1
5711628a2419e314009555de,1
5711628a2419e314009555df,1
5711628a2419e314009555e0,0
5711628a2419e314009555e1,0
5ad3cb62604f3c001a3ff111,0
5ad3cb62604f3c001a3ff112,1
5ad3cb62604f3c001a3ff113,0
5ad3cb62604f3c001a3ff114,0
5ad3cb62604f3c001a3ff115,0
571163172419e314009555e7,0
571163172419e314009555e8,1
571163172419e314009555e9,0
571163172419e314009555ea,0
571163172419e314009555eb,1
5ad41733604f3c001a40037f,0
5ad41733604f3c001a400380,1
5ad41733604f3c001a400381,0
5ad41733604f3c001a400382,0
5ad41733604f3c001a400383,1
5711648850c2381900b54ac3,1
5711648850c2381900b54ac4,1
5711648850c2381900b54ac5,1
5711648850c2381900b54ac6,1
5ad419f8604f3c001a400499,1
5ad419f8604f3c001a40049a,1
5ad419f8604f3c001a40049b,1
5ad419f8604f3c001a40049c,1
5ad419f8604f3c001a40049d,1
5711651050c2381900b54acb,1
5711651050c2381900b54acc,0
5711651050c2381900b54acd,1
5711651050c2381900b54ace,0
5711651050c2381900b54acf,1
5ad3d560604f3c001a3ff2c5,1
5ad3d560604f3c001a3ff2c6,0
5ad3d560604f3c001a3ff2c7,1
5ad3d560604f3c001a3ff2c8,0
5ad3d560604f3c001a3ff2c9,1
5711658e50c2381900b54ad5,0
5711658e50c2381900b54ad6,0
5711658e50c2381900b54ad7,0
5711658e50c2381900b54ad8,0
5711658e50c2381900b54ad9,1
5ad3ef13604f3c001a3ff7f9,0
5ad3ef13604f3c001a3ff7fa,0
5ad3ef13604f3c001a3ff7fb,0
5ad3ef13604f3c001a3ff7fc,0
5ad3ef13604f3c001a3ff7fd,1
571166352419e314009555f1,1
571166352419e314009555f2,1
571166352419e314009555f3,1
571166352419e314009555f4,1
571166352419e314009555f5,1
5ad3fabc604f3c001a3ffb1b,1
5ad3fabc604f3c001a3ffb1c,1
5ad3fabc604f3c001a3ffb1d,1
5ad3fabc604f3c001a3ffb1e,1
5ad3fabc604f3c001a3ffb1f,1
5711669550c2381900b54adf,1
5711669550c2381900b54ae0,1
5711669550c2381900b54ae1,0
5711669550c2381900b54ae2,1
5711669550c2381900b54ae3,1
5ad414dd604f3c001a4002c7,1
5ad414dd604f3c001a4002c8,1
5ad414dd604f3c001a4002c9,0
5ad414dd604f3c001a4002ca,1
5ad414dd604f3c001a4002cb,1
571a484210f8ca1400304fbd,1
571a484210f8ca1400304fbe,1
571a484210f8ca1400304fbf,0
571a484210f8ca1400304fc0,0
571a484210f8ca1400304fc1,0
571c3a685efbb31900334db2,1
571c3a685efbb31900334db3,1
571c3a685efbb31900334db4,0
571c3a685efbb31900334db5,0
571c3a685efbb31900334db6,1
5ad21646d7d075001a4283c4,1
5ad21646d7d075001a4283c5,1
5ad21646d7d075001a4283c6,1
5ad21646d7d075001a4283c7,0
571a49de4faf5e1900b8a94a,1
571a49de4faf5e1900b8a94b,1
571a49de4faf5e1900b8a94c,1
571c3c47dd7acb1400e4c09c,0
571c3c47dd7acb1400e4c09d,1
571c3c47dd7acb1400e4c09e,1
571c3c47dd7acb1400e4c09f,0
571c3c47dd7acb1400e4c0a0,1
5ad21e1ad7d075001a42846e,1
5ad21e1ad7d075001a42846f,1
5ad21e1ad7d075001a428470,0
5ad21e1ad7d075001a428471,1
571a4b0f10f8ca1400304fd5,1
571a4b0f10f8ca1400304fd6,1
571a4b0f10f8ca1400304fd7,1
571a4b0f10f8ca1400304fd8,1
571c3e8cdd7acb1400e4c0a6,1
571c3e8cdd7acb1400e4c0a7,1
571c3e8cdd7acb1400e4c0a8,0
571c3e8cdd7acb1400e4c0a9,0
571c3e8cdd7acb1400e4c0aa,1
5ad22a95d7d075001a4285da,1
5ad22a95d7d075001a4285db,0
5ad22a96d7d075001a4285dc,0
5ad22a96d7d075001a4285dd,0
5ad22a96d7d075001a4285de,0
571a4d1a4faf5e1900b8a958,1
571a4d1a4faf5e1900b8a959,0
571a4d1a4faf5e1900b8a95a,0
571a4d1a4faf5e1900b8a95b,1
571c4132dd7acb1400e4c0b0,1
571c4132dd7acb1400e4c0b1,1
571c4132dd7acb1400e4c0b2,1
571c4132dd7acb1400e4c0b3,1
571c4132dd7acb1400e4c0b4,0
5ad22cd0d7d075001a428618,1
5ad22cd0d7d075001a428619,1
5ad22cd0d7d075001a42861a,1
5ad22cd0d7d075001a42861b,1
571a4ead10f8ca1400304fdd,1
571a4ead10f8ca1400304fde,0
571a4ead10f8ca1400304fdf,1
571a4ead10f8ca1400304fe0,1
571c7abfdd7acb1400e4c0ba,1
571c7abfdd7acb1400e4c0bb,1
571c7abfdd7acb1400e4c0bc,0
571c7abfdd7acb1400e4c0bd,0
571c7abfdd7acb1400e4c0be,1
5ad21f6fd7d075001a4284a4,0
5ad21f6fd7d075001a4284a5,0
5ad21f6fd7d075001a4284a6,1
5ad21f6fd7d075001a4284a7,0
571a50df4faf5e1900b8a960,1
571a50df4faf5e1900b8a961,0
571a50df4faf5e1900b8a962,1
571a50df4faf5e1900b8a963,1
571cebc05efbb31900334e48,0
571cebc05efbb31900334e49,1
571cebc05efbb31900334e4a,1
571cebc05efbb31900334e4b,0
571cebc05efbb31900334e4c,1
5ad2678ad7d075001a42922c,1
5ad2678ad7d075001a42922d,1
5ad2678ad7d075001a42922e,1
5ad2678ad7d075001a42922f,1
5ad2678ad7d075001a429230,1
571a52cb4faf5e1900b8a969,1
571a52cb4faf5e1900b8a96a,1
571a52cb4faf5e1900b8a96b,0
571ce9bddd7acb1400e4c1a0,0
571ce9bddd7acb1400e4c1a1,0
571ce9bddd7acb1400e4c1a2,0
571ce9bddd7acb1400e4c1a4,0
5ad2685dd7d075001a429276,1
5ad2685dd7d075001a429278,1
5ad2685dd7d075001a429279,1
571a53d410f8ca1400304fe5,1
571a53d410f8ca1400304fe6,0
571a53d410f8ca1400304fe7,1
571ce7f25efbb31900334e3e,1
571ce7f25efbb31900334e3f,0
571ce7f25efbb31900334e40,1
571ce7f25efbb31900334e41,1
571ce7f25efbb31900334e42,0
5ad26235d7d075001a429080,1
5ad26235d7d075001a429081,0
5ad26235d7d075001a429082,0
5ad26235d7d075001a429083,0
571c7d55dd7acb1400e4c0c4,1
571c7d55dd7acb1400e4c0c5,1
571c7d55dd7acb1400e4c0c6,0
571c7d55dd7acb1400e4c0c7,1
571c7d55dd7acb1400e4c0c8,1
5ad23e1bd7d075001a4288b4,0
5ad23e1bd7d075001a4288b5,1
5ad23e1bd7d075001a4288b6,1
5ad23e1bd7d075001a4288b7,1
5ad23e1bd7d075001a4288b8,1
571c8198dd7acb1400e4c0ce,1
571c8198dd7acb1400e4c0cf,1
571c8198dd7acb1400e4c0d0,0
571c8198dd7acb1400e4c0d1,1
571c8198dd7acb1400e4c0d2,0
5ad22b87d7d075001a428600,1
5ad22b87d7d075001a428601,1
5ad22b87d7d075001a428602,1
5ad22b87d7d075001a428603,0
571c83f3dd7acb1400e4c0d8,0
571c83f3dd7acb1400e4c0d9,1
571c83f3dd7acb1400e4c0da,1
571c83f3dd7acb1400e4c0db,1
571c83f3dd7acb1400e4c0dc,1
5ad24180d7d075001a428970,1
5ad24180d7d075001a428971,1
5ad24180d7d075001a428972,1
5ad24180d7d075001a428973,1
571c8539dd7acb1400e4c0e2,1
571c8539dd7acb1400e4c0e3,0
571c8539dd7acb1400e4c0e4,0
571c8539dd7acb1400e4c0e5,0
571c8539dd7acb1400e4c0e6,0
5ad21ebdd7d075001a428488,0
5ad21ebdd7d075001a428489,1
5ad21ebdd7d075001a42848a,1
5ad21ebdd7d075001a42848b,1
571c879bdd7acb1400e4c0ec,1
571c879bdd7acb1400e4c0ed,1
571c879bdd7acb1400e4c0ee,0
571c879bdd7acb1400e4c0ef,1
571c879bdd7acb1400e4c0f0,1
5ad24369d7d075001a4289ea,1
5ad24369d7d075001a4289eb,1
5ad24369d7d075001a4289ec,0
5ad24369d7d075001a4289ed,1
571c8eb9dd7acb1400e4c0f6,0
571c8eb9dd7acb1400e4c0f7,1
571c8eb9dd7acb1400e4c0f8,1
571c8eb9dd7acb1400e4c0f9,0
571c8eb9dd7acb1400e4c0fa,0
5ad2381dd7d075001a42882a,0
5ad2381dd7d075001a42882b,0
5ad2381dd7d075001a42882c,1
571c9074dd7acb1400e4c100,0
571c9074dd7acb1400e4c101,1
571c9074dd7acb1400e4c102,0
571c9074dd7acb1400e4c103,1
571c9074dd7acb1400e4c104,0
5ad24ce8d7d075001a428c0c,1
5ad24ce8d7d075001a428c0d,0
5ad24ce8d7d075001a428c0e,1
5ad24ce8d7d075001a428c0f,1
571c91c8dd7acb1400e4c10a,1
571c91c8dd7acb1400e4c10b,1
571c91c8dd7acb1400e4c10c,1
571c91c8dd7acb1400e4c10d,0
571c91c8dd7acb1400e4c10e,1
5ad24b13d7d075001a428bcc,0
5ad24b13d7d075001a428bcd,1
5ad24b13d7d075001a428bce,1
5ad24b13d7d075001a428bcf,1
571c9348dd7acb1400e4c114,1
571c9348dd7acb1400e4c115,0
571c9348dd7acb1400e4c116,1
571c9348dd7acb1400e4c118,1
5ad23f8fd7d075001a4288ec,1
5ad23f8fd7d075001a4288ed,1
5ad23f8fd7d075001a4288ee,1
5ad23f8fd7d075001a4288ef,1
571c96095efbb31900334dbc,1
571c96095efbb31900334dbd,0
571c96095efbb31900334dbe,1
571c96095efbb31900334dbf,0
571c96095efbb31900334dc0,1
5ad24de6d7d075001a428c32,1
5ad24de6d7d075001a428c33,1
5ad24de6d7d075001a428c34,1
5ad24de6d7d075001a428c35,0
571c97e2dd7acb1400e4c11e,1
571c97e2dd7acb1400e4c11f,1
571c97e2dd7acb1400e4c120,1
571c97e2dd7acb1400e4c121,1
571c97e2dd7acb1400e4c122,1
5ad24ff3d7d075001a428ca4,1
5ad24ff3d7d075001a428ca5,1
5ad24ff3d7d075001a428ca6,0
5ad24ff3d7d075001a428ca7,1
5ad24ff3d7d075001a428ca8,1
571caac55efbb31900334dc6,0
571caac55efbb31900334dc7,0
571caac55efbb31900334dc8,0
571caac55efbb31900334dc9,0
571caac55efbb31900334dca,1
5ad23eefd7d075001a4288d8,0
5ad23eefd7d075001a4288d9,0
5ad23eefd7d075001a4288da,1
5ad23eefd7d075001a4288db,1
5ad23eefd7d075001a4288dc,0
571cac5d5efbb31900334dd0,0
571cac5d5efbb31900334dd1,1
571cac5d5efbb31900334dd2,1
571cac5d5efbb31900334dd3,1
571cac5d5efbb31900334dd4,0
5ad25553d7d075001a428d34,1
5ad25553d7d075001a428d35,1
5ad25553d7d075001a428d36,0
5ad25553d7d075001a428d37,1
571cb010dd7acb1400e4c128,1
571cb010dd7acb1400e4c129,1
571cb010dd7acb1400e4c12a,1
571cb010dd7acb1400e4c12b,1
571cb010dd7acb1400e4c12c,1
5ad245f9d7d075001a428ac0,1
5ad245f9d7d075001a428ac1,1
5ad245f9d7d075001a428ac2,1
5ad245f9d7d075001a428ac3,1
571cb27fdd7acb1400e4c132,1
571cb27fdd7acb1400e4c133,0
571cb27fdd7acb1400e4c134,1
571cb27fdd7acb1400e4c135,0
571cb27fdd7acb1400e4c136,1
5ad254a5d7d075001a428d24,1
5ad254a5d7d075001a428d25,1
5ad254a5d7d075001a428d26,0
5ad254a5d7d075001a428d27,1
571cbe35dd7acb1400e4c13c,1
571cbe35dd7acb1400e4c13d,0
571cbe35dd7acb1400e4c13e,1
571cbe35dd7acb1400e4c13f,0
571cbe35dd7acb1400e4c140,0
5ad257e2d7d075001a428d98,0
5ad257e2d7d075001a428d99,1
5ad257e2d7d075001a428d9a,0
571cc3dedd7acb1400e4c146,0
571cc3dedd7acb1400e4c147,1
571cc3dedd7acb1400e4c148,1
571cc3dedd7acb1400e4c149,1
571cc3dedd7acb1400e4c14a,0
5ad2456dd7d075001a428aa2,1
5ad2456dd7d075001a428aa3,1
5ad2456dd7d075001a428aa4,1
571cc5c45efbb31900334dda,1
571cc5c45efbb31900334ddb,0
571cc5c45efbb31900334ddc,1
571cc5c45efbb31900334ddd,1
571cc5c45efbb31900334dde,0
5ad258b4d7d075001a428dda,0
5ad258b4d7d075001a428ddb,1
5ad258b4d7d075001a428ddc,1
5ad258b4d7d075001a428ddd,0
5ad258b4d7d075001a428dde,0
571cc6f85efbb31900334de4,0
571cc6f85efbb31900334de5,1
571cc6f85efbb31900334de6,1
571cc6f85efbb31900334de7,1
571cc6f85efbb31900334de8,0
5ad24eb1d7d075001a428c62,0
5ad24eb1d7d075001a428c63,0
5ad24eb1d7d075001a428c64,1
5ad24eb1d7d075001a428c65,0
571cc8815efbb31900334dee,0
571cc8815efbb31900334def,0
571cc8815efbb31900334df0,0
571cc8815efbb31900334df1,0
571cc8815efbb31900334df2,1
5ad252e6d7d075001a428d0c,0
5ad252e6d7d075001a428d0d,1
5ad252e6d7d075001a428d0e,1
5ad252e6d7d075001a428d0f,0
571cca4add7acb1400e4c150,0
571cca4add7acb1400e4c151,1
571cca4add7acb1400e4c152,1
571cca4add7acb1400e4c153,1
571cca4add7acb1400e4c154,1
5ad25b1cd7d075001a428e66,0
5ad25b1cd7d075001a428e67,0
5ad25b1cd7d075001a428e68,0
5ad25b1cd7d075001a428e69,0
571ccc00dd7acb1400e4c15a,1
571ccc00dd7acb1400e4c15b,1
571ccc00dd7acb1400e4c15c,1
571ccc00dd7acb1400e4c15d,1
571ccc00dd7acb1400e4c15e,1
5ad251d6d7d075001a428ce8,1
5ad251d6d7d075001a428ce9,1
5ad251d6d7d075001a428cea,1
5ad251d6d7d075001a428ceb,1
571ccd9b5efbb31900334df8,0
571ccd9b5efbb31900334df9,0
571ccd9b5efbb31900334dfa,1
571ccd9b5efbb31900334dfb,0
571ccd9b5efbb31900334dfc,1
5ad25bf3d7d075001a428e94,0
5ad25bf3d7d075001a428e95,1
5ad25bf3d7d075001a428e96,1
571ccfbadd7acb1400e4c164,1
571ccfbadd7acb1400e4c165,1
571ccfbadd7acb1400e4c166,0
571ccfbadd7acb1400e4c167,0
571ccfbadd7acb1400e4c168,1
5ad25d05d7d075001a428ed0,1
5ad25d05d7d075001a428ed1,1
5ad25d05d7d075001a428ed2,1
5ad25d05d7d075001a428ed3,0
571cd11add7acb1400e4c16e,1
571cd11add7acb1400e4c16f,1
571cd11add7acb1400e4c170,0
571cd11add7acb1400e4c171,0
571cd11add7acb1400e4c172,0
5ad26105d7d075001a428ff4,1
5ad26105d7d075001a428ff5,0
5ad26105d7d075001a428ff6,0
5ad26105d7d075001a428ff7,0
571cd3b55efbb31900334e03,0
571cd3b55efbb31900334e04,0
571cd3b55efbb31900334e05,1
571cd3b55efbb31900334e06,1
5ad25f35d7d075001a428f6a,0
5ad25f35d7d075001a428f6b,0
5ad25f35d7d075001a428f6c,1
5ad25f35d7d075001a428f6d,1
571cd5b1dd7acb1400e4c178,1
571cd5b1dd7acb1400e4c179,1
571cd5b1dd7acb1400e4c17a,1
571cd5b1dd7acb1400e4c17b,0
571cd5b1dd7acb1400e4c17c,1
5ad25e70d7d075001a428f1c,1
5ad25e70d7d075001a428f1d,1
5ad25e70d7d075001a428f1e,1
5ad25e70d7d075001a428f1f,0
571cd703dd7acb1400e4c182,1
571cd703dd7acb1400e4c183,0
571cd703dd7acb1400e4c184,1
571cd703dd7acb1400e4c185,1
571cd703dd7acb1400e4c186,1
5ad261bad7d075001a429050,1
5ad261bad7d075001a429051,1
5ad261bad7d075001a429052,1
5ad261bad7d075001a429053,0
571cd88ddd7acb1400e4c18d,0
571cd88ddd7acb1400e4c18e,1
571cd88ddd7acb1400e4c18f,1
